player_name,current_team,season,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,salary
"Malik Beasley","DET","2022-23","26","2TM","NBA","SG","81","27","25.8","4.6","11.6",".395","2.9","8.1",".357","1.7",".484",".520","0.6","0.8",".769","0.4","3.1","3.5","1.5","0.8","0.1","1.1","1.3","12.7",""
"Cade Cunningham","DET","2024-25","23","DET","NBA","PG","70","70","35.0","9.8","20.8",".469","2.1","6.0",".356","7.6",".515",".521","4.5","5.3",".846","0.8","5.3","6.1","9.1","1.0","0.8","4.4","2.8","26.1",""
"Cade Cunningham","DET","2023-24","22","DET","NBA","PG","62","62","33.5","8.5","18.8",".449","1.9","5.4",".355","6.5",".487",".500","3.8","4.4",".869","0.5","3.8","4.3","7.5","0.9","0.4","3.4","2.5","22.7",""
"Cade Cunningham","DET","2022-23","21","DET","NBA","PG","12","12","33.3","7.8","18.7",".415","1.4","5.1",".279","6.3",".466",".453","3.0","3.6",".837","1.0","5.2","6.2","6.0","0.8","0.6","3.3","2.8","19.9",""
"Jalen Duren","DET","2024-25","21","DET","NBA","C","78","78","26.1","4.8","7.0",".692","0.0","0.0","","4.8",".692",".692","2.1","3.1",".669","3.6","6.8","10.3","2.7","0.7","1.1","1.7","3.2","11.8",""
"Jalen Duren","DET","2023-24","20","DET","NBA","C","61","60","29.1","5.7","9.2",".619","0.0","0.1",".000","5.7",".623",".619","2.3","3.0",".790","3.1","8.5","11.6","2.4","0.5","0.8","2.1","3.1","13.8",""
"Jalen Duren","DET","2022-23","19","DET","NBA","C","67","31","24.9","3.9","5.9",".648","0.0","0.0",".000","3.9",".652",".648","1.4","2.3",".611","3.4","5.5","8.9","1.1","0.7","0.9","1.4","2.7","9.1",""
"Simone Fontecchio","DET","2024-25","29","DET","NBA","SF","75","0","16.5","2.0","5.0",".402","1.0","3.0",".335","1.0",".507",".504","0.9","1.1",".833","0.7","2.2","2.9","0.9","0.4","0.2","0.7","1.3","5.9",""
"Simone Fontecchio","DET","2023-24","28","2TM","NBA","SF","66","43","24.9","3.8","8.3",".460","2.0","5.1",".401","1.8",".551",".582","0.8","1.0",".818","1.0","2.8","3.7","1.5","0.7","0.3","1.0","1.7","10.5",""
"Simone Fontecchio","DET","2022-23","27","UTA","NBA","SF","52","6","14.7","2.2","6.0",".369","1.2","3.7",".330","1.0",".430",".470","0.7","0.8",".795","0.6","1.1","1.7","0.8","0.3","0.2","0.8","1.2","6.3",""
"Tim Hardaway Jr.","DET","2024-25","32","DET","NBA","SG","77","77","28.0","3.6","8.8",".406","2.2","5.9",".368","1.4",".484",".529","1.6","1.9",".855","0.2","2.1","2.4","1.6","0.5","0.1","0.6","1.2","11.0",""
"Tim Hardaway Jr.","DET","2023-24","31","DAL","NBA","SF","79","12","26.8","5.0","12.4",".402","2.7","7.6",".353","2.3",".478",".510","1.8","2.1",".852","0.3","2.9","3.2","1.8","0.5","0.1","0.9","1.3","14.4",""
"Tim Hardaway Jr.","DET","2022-23","30","DAL","NBA","SF","71","45","30.3","4.8","11.9",".401","3.0","7.7",".385","1.8",".431",".527","1.8","2.3",".770","0.3","3.2","3.5","1.8","0.7","0.2","0.8","1.7","14.4",""
"Ron Harper Jr.","DET","2024-25","24","DET","NBA","SF","1","0","17.0","1.0","8.0",".125","0.0","6.0",".000","1.0",".500",".125","2.0","2.0","1.000","4.0","3.0","7.0","2.0","0.0","0.0","0.0","0.0","4.0",""
"Ron Harper Jr.","DET","2023-24","23","TOR","NBA","PF","1","0","4.0","0.0","0.0","","0.0","0.0","","0.0","","","0.0","0.0","","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0",""
"Ron Harper Jr.","DET","2022-23","22","TOR","NBA","PF","9","0","5.3","0.9","1.8",".500","0.3","1.0",".333","0.6",".714",".594","0.1","0.1","1.000","0.3","0.4","0.8","0.4","0.0","0.1","0.0","0.3","2.2",""
"Tobias Harris","DET","2024-25","32","DET","NBA","PF","73","73","31.6","5.3","11.0",".477","1.2","3.6",".345","4.0",".542",".534","2.0","2.3",".861","0.9","5.0","5.9","2.2","1.0","0.8","1.2","1.9","13.7",""
"Tobias Harris","DET","2023-24","31","PHI","NBA","PF","70","70","33.8","6.6","13.6",".487","1.3","3.7",".353","5.3",".537",".535","2.7","3.0",".878","1.1","5.3","6.5","3.1","1.0","0.7","1.3","1.6","17.2",""
"Tobias Harris","DET","2022-23","30","PHI","NBA","SF","74","74","32.9","5.7","11.4",".501","1.7","4.4",".389","4.0",".570",".575","1.5","1.7",".876","0.9","4.8","5.7","2.5","0.9","0.5","1.2","2.0","14.7",""
"Ron Holland","DET","2024-25","19","DET","NBA","SF","81","2","15.6","2.4","5.1",".474","0.4","1.9",".238","2.0",".608",".517","1.1","1.5",".754","0.5","2.2","2.7","1.0","0.6","0.2","0.9","1.7","6.4",""
"Jaden Ivey","DET","2024-25","22","DET","NBA","SG","30","30","29.9","6.3","13.8",".460","2.1","5.1",".409","4.2",".490",".536","2.8","3.9",".733","1.3","2.8","4.1","4.0","0.9","0.4","3.0","2.2","17.6",""
"Jaden Ivey","DET","2023-24","21","DET","NBA","SG","77","61","28.8","5.4","12.6",".429","1.6","4.8",".336","3.8",".485",".492","2.9","3.9",".749","1.1","2.3","3.4","3.8","0.7","0.5","2.5","2.6","15.4",""
"Jaden Ivey","DET","2022-23","20","DET","NBA","SG","74","73","31.1","5.5","13.3",".416","1.6","4.7",".343","3.9",".457",".477","3.6","4.8",".747","1.0","2.9","3.9","5.2","0.8","0.2","3.2","3.3","16.3",""
"Daniss Jenkins","DET","2024-25","23","DET","NBA","PG","7","0","3.3","0.4","1.4",".300","0.1","1.0",".143","0.3",".667",".350","0.0","0.3",".000","0.0","0.3","0.3","0.4","0.0","0.0","0.1","0.3","1.0",""
"Bobi Klintman","DET","2024-25","21","DET","NBA","SF","8","0","5.3","0.8","1.3",".600","0.3","0.6",".400","0.5",".800",".700","0.1","0.3",".500","0.1","0.8","0.9","0.9","0.3","0.1","0.1","1.0","1.9",""
"Wendell Moore Jr.","2TM","2024-25","23","2TM","NBA","SG","36","1","13.9","1.6","3.5",".468","0.4","1.1",".341","1.3",".529",".524","0.5","0.6",".818","0.8","1.8","2.6","1.2","0.6","0.1","0.8","0.9","4.2",""
"Wendell Moore Jr.","2TM","2023-24","22","MIN","NBA","SG","25","0","3.0","0.4","0.7",".500","0.0","0.2",".000","0.4",".750",".500","0.0","0.0","","0.0","0.5","0.5","0.2","0.2","0.0","0.2","0.2","0.7",""
"Wendell Moore Jr.","2TM","2022-23","21","MIN","NBA","SG","29","2","5.3","0.6","1.5",".419","0.1","0.6",".118","0.6",".615",".442","0.1","0.2",".800","0.1","0.5","0.6","0.6","0.3","0.2","0.3","0.4","1.4",""
"Paul Reed","DET","2024-25","25","DET","NBA","C","45","0","9.7","1.6","3.2",".507","0.2","0.6",".286","1.4",".561",".535","0.7","0.9",".762","0.9","1.8","2.7","1.0","0.9","0.6","0.6","1.7","4.1",""
"Paul Reed","DET","2023-24","24","PHI","NBA","C","82","24","19.4","3.2","5.9",".540","0.3","0.7",".368","2.9",".563",".561","0.7","1.0",".718","2.4","3.6","6.0","1.3","0.8","1.0","0.8","2.4","7.3",""
"Paul Reed","DET","2022-23","23","PHI","NBA","C","69","2","10.9","1.8","3.0",".593","0.0","0.1",".167","1.8",".606",".596","0.6","0.7",".745","1.6","2.2","3.8","0.4","0.7","0.7","0.7","1.8","4.2",""
"Marcus Sasser","DET","2024-25","24","DET","NBA","PG","57","1","14.2","2.4","5.2",".463","1.0","2.7",".382","1.4",".549",".561","0.8","0.9",".843","0.3","0.9","1.2","2.3","0.6","0.1","0.9","1.3","6.6",""
"Marcus Sasser","DET","2023-24","23","DET","NBA","PG","71","11","19.0","3.1","7.2",".428","1.3","3.4",".375","1.8",".474",".516","0.8","0.9",".879","0.2","1.6","1.8","3.3","0.6","0.2","1.3","1.5","8.3",""
"Dennis Schröder","3TM","2024-25","31","3TM","NBA","PG","75","49","28.1","4.5","11.0",".406","1.7","4.9",".342","2.8",".458",".483","2.4","2.9",".838","0.4","2.3","2.6","5.4","0.9","0.2","1.9","2.4","13.1",""
"Dennis Schröder","3TM","2023-24","30","2TM","NBA","PG","80","58","31.1","5.0","11.6",".435","1.7","4.6",".375","3.3",".474",".509","2.2","2.7",".836","0.5","2.5","3.0","6.1","0.8","0.2","1.9","2.1","14.0",""
"Dennis Schröder","3TM","2022-23","29","LAL","NBA","PG","66","50","30.1","4.1","9.8",".415","1.1","3.4",".329","3.0",".461",".472","3.3","3.8",".857","0.3","2.2","2.5","4.5","0.8","0.2","1.7","2.2","12.6",""
"Tolu Smith","DET","2024-25","24","DET","NBA","PF","1","0","22.0","6.0","9.0",".667","0.0","0.0","","6.0",".667",".667","2.0","3.0",".667","4.0","4.0","8.0","0.0","0.0","0.0","2.0","3.0","14.0",""
"Isaiah Stewart","DET","2024-25","23","DET","NBA","C","72","4","19.9","2.4","4.4",".559","0.2","0.7",".321","2.2",".607",".586","0.9","1.2",".759","1.8","3.7","5.5","1.7","0.4","1.4","0.9","2.5","6.0",""
"Isaiah Stewart","DET","2023-24","22","DET","NBA","PF","46","45","30.9","4.0","8.3",".487","1.5","3.8",".383","2.6",".575",".575","1.4","1.8",".753","1.6","5.0","6.6","1.6","0.4","0.8","1.4","2.2","10.9",""
"Isaiah Stewart","DET","2022-23","21","DET","NBA","C","50","47","28.3","3.9","8.8",".442","1.3","4.1",".327","2.6",".542",".518","2.2","3.0",".738","2.3","5.8","8.1","1.4","0.4","0.7","1.4","2.7","11.3",""
"Cole Swider","2TM","2024-25","25","2TM","NBA","SF","10","0","16.9","2.2","6.3",".349","1.5","4.7",".319","0.7",".438",".468","0.0","0.1",".000","0.5","2.2","2.7","0.3","0.4","0.2","0.4","1.2","5.9",""
"Cole Swider","2TM","2023-24","24","MIA","NBA","SF","18","0","4.8","0.8","2.1",".395","0.6","1.7",".333","0.3",".625",".526","0.1","0.1","1.000","0.1","0.3","0.4","0.3","0.1","0.1","0.4","0.2","2.3",""
"Cole Swider","2TM","2022-23","23","LAL","NBA","SF","7","0","5.9","0.4","1.3",".333","0.4","1.1",".375","0.0",".000",".500","0.0","0.0","","0.1","0.9","1.0","0.6","0.0","0.0","0.0","0.4","1.3",""
"Ausar Thompson","DET","2024-25","22","DET","NBA","SF","59","48","22.5","4.2","7.8",".535","0.2","0.8",".224","4.0",".572",".547","1.5","2.4",".641","1.9","3.3","5.1","2.3","1.7","0.7","1.4","2.8","10.1",""
"Ausar Thompson","DET","2023-24","21","DET","NBA","SF","63","38","25.1","3.7","7.6",".483","0.3","1.8",".186","3.3",".575",".505","1.1","1.9",".597","2.0","4.3","6.4","1.9","1.1","0.9","1.3","2.8","8.8",""
"Lindy Waters III","2TM","2024-25","27","2TM","NBA","SG","52","9","15.0","1.8","4.8",".369","1.2","3.6",".344","0.5",".444",".498","0.2","0.2",".727","0.4","1.7","2.1","1.0","0.5","0.2","0.4","1.2","4.9",""
"Lindy Waters III","2TM","2023-24","26","OKC","NBA","SG","38","0","7.4","1.3","2.7",".471","1.0","2.2",".435","0.3",".632",".649","0.1","0.1","1.000","0.2","0.9","1.1","0.6","0.1","0.2","0.2","0.6","3.6",""
"Lindy Waters III","2TM","2022-23","25","OKC","NBA","SG","41","0","13.0","1.7","4.3",".393","1.4","4.0",".358","0.3",".750",".556","0.4","0.5",".800","0.4","1.4","1.8","0.7","0.3","0.3","0.2","1.0","5.2",""
"Alondes Williams","DET","2024-25","25","DET","NBA","SG","1","0","4.0","2.0","2.0","1.000","1.0","1.0","1.000","1.0","1.000","1.250","0.0","0.0","","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","5.0",""
"Alondes Williams","DET","2023-24","24","MIA","NBA","SG","7","0","2.3","0.3","1.1",".250","0.0","0.6",".000","0.3",".500",".250","0.1","0.1","1.000","0.0","0.1","0.1","0.0","0.0","0.1","0.3","0.3","0.7",""
"Alondes Williams","DET","2022-23","23","BRK","NBA","SG","1","0","5.0","0.0","0.0","","0.0","0.0","","0.0","","","0.0","0.0","","0.0","1.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0",""
"Tony Bradley","IND","2024-25","27","IND","NBA","C","14","0","8.1","2.1","3.2",".644","0.1","0.2",".333","2.0",".667",".656","0.1","0.4",".333","1.3","1.7","3.0","0.4","0.1","0.6","0.4","0.8","4.4",""
"Tony Bradley","IND","2023-24","","Did not play - other pro league","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tony Bradley","IND","2022-23","25","CHI","NBA","C","12","0","2.8","0.5","1.0",".500","0.3","0.4",".600","0.3",".429",".625","0.3","0.3","1.000","0.1","0.8","0.9","0.1","0.1","0.1","0.1","0.2","1.6",""
"Moses Brown","2TM","2024-25","25","2TM","NBA","C","13","2","9.2","2.6","3.8",".694","0.0","0.0","","2.6",".694",".694","0.6","0.8",".727","0.9","2.5","3.4","0.2","0.5","0.3","0.8","1.3","5.8",""
"Moses Brown","2TM","2023-24","24","POR","NBA","C","22","5","9.1","1.5","3.0",".508","0.0","0.0","","1.5",".508",".508","0.4","1.4",".290","1.7","2.2","3.9","0.3","0.2","0.3","0.5","1.2","3.4",""
"Moses Brown","2TM","2022-23","23","2TM","NBA","C","36","1","8.2","1.7","2.7",".635","0.0","0.0","","1.7",".635",".635","0.9","2.0",".458","1.6","2.3","3.9","0.1","0.1","0.4","0.4","1.1","4.3",""
"Thomas Bryant","2TM","2024-25","27","2TM","NBA","C","66","8","14.6","2.5","4.9",".508","0.7","2.2",".324","1.7",".665",".583","0.8","1.0",".859","1.3","2.5","3.8","0.8","0.4","0.6","0.5","1.2","6.5",""
"Thomas Bryant","2TM","2023-24","26","MIA","NBA","C","38","4","11.6","2.3","3.9",".577","0.1","0.6",".182","2.2",".646",".591","1.1","1.2",".872","1.1","2.7","3.7","0.6","0.3","0.4","0.6","1.2","5.7",""
"Thomas Bryant","2TM","2022-23","25","2TM","NBA","C","59","26","18.3","3.9","6.3",".623","0.4","1.0",".441","3.5",".658",".659","1.6","2.1",".738","1.5","4.3","5.7","0.5","0.3","0.5","0.6","1.7","9.8",""
"RayJ Dennis","IND","2024-25","23","IND","NBA","PG","11","0","6.4","1.0","3.0",".333","0.5","1.9",".286","0.5",".417",".424","0.2","0.2","1.000","0.2","0.9","1.1","1.3","0.6","0.2","0.5","0.6","2.7",""
"Enrique Freeman","IND","2024-25","24","IND","NBA","PF","22","1","8.2","0.7","1.7",".432","0.0","0.5",".100","0.7",".556",".446","0.6","0.9",".684","0.5","0.9","1.4","0.4","0.1","0.1","0.3","1.0","2.1",""
"Johnny Furphy","IND","2024-25","20","IND","NBA","SG","50","0","7.6","0.7","1.8",".380","0.3","1.0",".300","0.4",".476",".462","0.4","0.4",".818","0.5","1.0","1.4","0.4","0.4","0.2","0.2","0.8","2.1",""
"Tyrese Haliburton","IND","2024-25","24","IND","NBA","PG","73","73","33.6","6.5","13.8",".473","3.0","7.7",".388","3.5",".581",".582","2.6","3.0",".851","0.6","3.0","3.5","9.2","1.4","0.7","1.6","1.3","18.6",""
"Tyrese Haliburton","IND","2023-24","23","IND","NBA","PG","69","68","32.2","7.2","15.2",".477","2.8","7.8",".364","4.4",".595",".570","2.8","3.3",".855","0.5","3.4","3.9","10.9","1.2","0.7","2.3","1.1","20.1",""
"Tyrese Haliburton","IND","2022-23","22","IND","NBA","PG","56","56","33.6","7.4","15.0",".490","2.9","7.2",".400","4.5",".572",".586","3.1","3.6",".871","0.6","3.1","3.7","10.4","1.6","0.4","2.5","1.2","20.7",""
"Isaiah Jackson","IND","2024-25","23","IND","NBA","C","5","1","16.8","2.8","4.6",".609","0.0","0.0","","2.8",".609",".609","1.4","2.8",".500","2.2","3.4","5.6","1.0","0.6","1.6","1.0","2.8","7.0",""
"Isaiah Jackson","IND","2023-24","22","IND","NBA","C","59","3","13.1","2.6","3.9",".665","0.0","0.1",".000","2.6",".677",".665","1.2","1.7",".716","1.6","2.4","4.0","0.8","0.6","1.0","0.7","2.3","6.5",""
"Isaiah Jackson","IND","2022-23","21","IND","NBA","C","63","12","16.5","2.8","5.0",".563","0.0","0.2",".143","2.8",".582",".566","1.5","2.3",".651","1.8","2.7","4.5","0.8","0.5","1.5","0.8","2.4","7.2",""
"Quenton Jackson","IND","2024-25","26","IND","NBA","PG","28","7","13.6","2.1","4.4",".475","0.5","1.4",".375","1.5",".524",".537","1.1","1.4",".775","0.5","1.1","1.6","1.9","0.8","0.2","0.6","1.5","5.8",""
"Quenton Jackson","IND","2023-24","25","IND","NBA","PG","3","0","3.7","0.0","0.3",".000","0.0","0.0","","0.0",".000",".000","0.7","0.7","1.000","0.0","1.3","1.3","0.7","0.3","0.0","0.0","0.3","0.7",""
"Quenton Jackson","IND","2022-23","24","WAS","NBA","PG","9","0","15.0","2.1","4.7",".452","0.1","1.3",".083","2.0",".600",".464","1.9","2.4",".773","0.2","0.7","0.9","1.7","0.4","0.1","0.4","1.1","6.2",""
"James Johnson","IND","2024-25","37","IND","NBA","PF","12","0","3.1","0.3","0.9",".364","0.0","0.3",".000","0.3",".500",".364","0.0","0.1",".000","0.0","0.5","0.5","0.3","0.0","0.2","0.3","0.4","0.7",""
"James Johnson","IND","2023-24","36","IND","NBA","PF","9","0","5.2","0.3","1.1",".300","0.0","0.2",".000","0.3",".375",".300","0.2","0.2","1.000","0.1","0.3","0.4","0.9","0.6","0.1","0.6","1.0","0.9",""
"James Johnson","IND","2022-23","35","IND","NBA","PF","18","1","9.0","1.2","2.7",".449","0.2","0.8",".200","1.1",".559",".480","0.2","0.4",".500","0.2","1.4","1.7","0.8","0.4","0.3","0.4","1.8","2.8",""
"Bennedict Mathurin","IND","2024-25","22","IND","NBA","SF","72","49","29.8","5.4","11.8",".458","1.4","4.0",".340","4.1",".519",".516","3.8","4.6",".831","1.2","4.1","5.3","1.9","0.7","0.3","1.9","2.3","16.1",""
"Bennedict Mathurin","IND","2023-24","21","IND","NBA","SF","59","19","26.1","5.0","11.2",".446","1.4","3.6",".374","3.7",".481",".507","3.1","3.8",".821","1.0","2.9","4.0","2.0","0.6","0.2","1.6","2.0","14.5",""
"Bennedict Mathurin","IND","2022-23","20","IND","NBA","SG","78","17","28.5","5.3","12.2",".434","1.3","4.0",".323","4.0",".488",".487","4.8","5.8",".828","1.1","3.0","4.1","1.5","0.6","0.2","1.9","2.1","16.7",""
"T.J. McConnell","IND","2024-25","32","IND","NBA","PG","79","1","17.9","4.1","7.9",".519","0.2","0.6",".306","3.9",".537",".531","0.7","1.0",".740","0.6","1.9","2.4","4.4","1.1","0.3","1.4","1.0","9.1",""
"T.J. McConnell","IND","2023-24","31","IND","NBA","PG","71","4","18.2","4.6","8.4",".556","0.3","0.6",".409","4.4",".568",".572","0.7","0.9",".790","0.5","2.2","2.7","5.5","1.0","0.1","1.5","1.1","10.2",""
"T.J. McConnell","IND","2022-23","30","IND","NBA","PG","75","6","20.3","3.8","6.9",".543","0.3","0.8",".441","3.4",".556",".568","0.8","0.9",".853","0.6","2.5","3.1","5.3","1.1","0.1","1.9","1.4","8.7",""
"Andrew Nembhard","IND","2024-25","25","IND","NBA","SG","65","65","28.9","3.8","8.3",".458","0.8","2.7",".291","3.0",".538",".506","1.7","2.1",".794","0.5","2.8","3.3","5.0","1.2","0.2","1.7","2.3","10.0",""
"Andrew Nembhard","IND","2023-24","24","IND","NBA","PG","68","47","25.0","3.8","7.7",".498","0.9","2.5",".357","2.9",".567",".557","0.7","0.8",".804","0.5","1.5","2.1","4.1","0.9","0.1","1.5","2.1","9.2",""
"Andrew Nembhard","IND","2022-23","23","IND","NBA","SG","75","63","27.6","3.8","8.6",".441","1.2","3.5",".350","2.6",".504",".512","0.7","0.8",".790","0.5","2.2","2.7","4.5","0.9","0.2","1.7","2.4","9.5",""
"Aaron Nesmith","IND","2024-25","25","IND","NBA","SF","45","37","25.0","4.3","8.4",".507","1.9","4.3",".431","2.4",".587",".617","1.6","1.8",".913","0.8","3.1","4.0","1.2","0.8","0.4","0.8","2.5","12.0",""
"Aaron Nesmith","IND","2023-24","24","IND","NBA","SF","72","47","27.7","4.4","8.8",".496","1.9","4.6",".419","2.4",".581",".606","1.5","1.9",".781","0.9","2.9","3.8","1.5","0.9","0.7","0.9","3.3","12.2",""
"Aaron Nesmith","IND","2022-23","23","IND","NBA","SF","73","60","24.9","3.5","8.1",".427","1.6","4.3",".366","1.9",".496",".525","1.6","1.9",".838","0.8","2.9","3.8","1.3","0.8","0.5","1.0","3.2","10.1",""
"Tristen Newton","2TM","2024-25","23","2TM","NBA","SG","8","0","2.0","0.1","1.0",".125","0.0","0.4",".000","0.1",".200",".125","0.1","0.1","1.000","0.3","0.3","0.5","0.3","0.1","0.0","0.3","0.5","0.4",""
"Jahlil Okafor","IND","2024-25","29","IND","NBA","C","1","0","3.0","0.0","0.0","","0.0","0.0","","0.0","","","0.0","0.0","","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0",""
"Jahlil Okafor","IND","2023-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ben Sheppard","IND","2024-25","23","IND","NBA","SG","63","9","19.5","1.9","4.6",".418","1.1","3.2",".342","0.8",".591",".537","0.4","0.4",".889","0.7","2.1","2.8","1.3","0.6","0.2","0.3","2.0","5.3",""
"Ben Sheppard","IND","2023-24","22","IND","NBA","SG","57","1","14.3","1.6","4.0",".393","0.9","2.7",".314","0.7",".562",".500","0.4","0.5",".885","0.3","1.3","1.6","0.9","0.6","0.0","0.3","1.5","4.4",""
"Pascal Siakam","IND","2024-25","30","IND","NBA","PF","78","78","32.7","7.9","15.2",".519","1.6","4.2",".389","6.2",".568",".572","2.9","3.9",".734","1.7","5.2","6.9","3.4","0.9","0.5","1.4","2.4","20.2",""
"Pascal Siakam","IND","2023-24","29","2TM","NBA","PF","80","80","33.2","8.5","15.9",".536","1.1","3.1",".346","7.5",".581",".569","3.6","5.0",".732","1.7","5.3","7.1","4.3","0.8","0.3","1.8","2.4","21.7",""
"Pascal Siakam","IND","2022-23","28","TOR","NBA","PF","71","71","37.4","8.9","18.5",".480","1.3","4.0",".324","7.6",".523",".515","5.2","6.7",".774","1.8","6.0","7.8","5.8","0.9","0.5","2.4","3.2","24.2",""
"Obi Toppin","IND","2024-25","26","IND","NBA","PF","79","4","19.6","4.0","7.6",".529","1.4","3.8",".365","2.6",".695",".621","1.1","1.4",".781","0.7","3.3","4.0","1.6","0.6","0.4","0.9","1.4","10.5",""
"Obi Toppin","IND","2023-24","25","IND","NBA","PF","82","28","21.1","4.0","7.1",".573","1.2","3.1",".403","2.8",".706",".661","0.9","1.2",".770","1.0","2.9","3.9","1.6","0.6","0.5","0.8","1.7","10.3",""
"Obi Toppin","IND","2022-23","24","NYK","NBA","PF","67","5","15.7","2.8","6.3",".446","1.3","3.7",".344","1.5",".593",".548","0.6","0.7",".809","0.4","2.4","2.8","1.0","0.3","0.2","0.6","1.0","7.4",""
"Myles Turner","IND","2024-25","28","IND","NBA","C","72","72","30.2","5.4","11.3",".481","2.2","5.5",".396","3.3",".561",".577","2.6","3.3",".773","1.3","5.3","6.5","1.5","0.8","2.0","1.7","2.5","15.6",""
"Myles Turner","IND","2023-24","27","IND","NBA","C","77","77","27.0","6.2","11.8",".524","1.5","4.2",".358","4.7",".615",".587","3.2","4.1",".773","1.5","5.5","6.9","1.3","0.5","1.9","1.4","3.0","17.1",""
"Myles Turner","IND","2022-23","26","IND","NBA","C","62","62","29.4","6.5","11.8",".548","1.5","4.0",".373","5.0",".638",".612","3.5","4.5",".783","1.4","6.1","7.5","1.4","0.6","2.3","1.7","3.5","18.0",""
"Jarace Walker","IND","2024-25","21","IND","NBA","PF","75","5","15.8","2.3","4.8",".472","1.0","2.5",".405","1.3",".543",".576","0.6","0.9",".667","0.3","2.7","3.1","1.5","0.7","0.3","1.0","1.5","6.1",""
"Jarace Walker","IND","2023-24","20","IND","NBA","PF","33","0","10.3","1.4","3.3",".409","0.7","1.7",".400","0.7",".418",".509","0.2","0.3",".889","0.4","1.5","1.9","1.2","0.5","0.3","0.5","0.9","3.6",""
"James Wiseman","IND","2024-25","23","IND","NBA","C","1","0","5.0","2.0","4.0",".500","0.0","1.0",".000","2.0",".667",".500","2.0","2.0","1.000","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","6.0",""
"James Wiseman","IND","2023-24","22","DET","NBA","C","63","6","17.3","3.0","4.8",".613","0.0","0.0",".000","3.0",".617",".613","1.1","1.6",".706","1.7","3.6","5.3","0.9","0.2","0.6","1.0","2.2","7.1",""
"James Wiseman","IND","2022-23","21","2TM","NBA","C","45","22","19.3","4.2","7.5",".558","0.1","0.4",".200","4.1",".580",".563","1.5","2.2",".701","1.6","4.3","5.9","0.7","0.2","0.6","1.1","2.4","10.0",""
"Giannis Antetokounmpo","MIL","2024-25","30","MIL","NBA","PF","67","67","34.2","11.8","19.7",".601","0.2","0.9",".222","11.6",".620",".607","6.5","10.6",".617","2.2","9.7","11.9","6.5","0.9","1.2","3.1","2.3","30.4",""
"Giannis Antetokounmpo","MIL","2023-24","29","MIL","NBA","PF","73","73","35.2","11.5","18.8",".611","0.5","1.7",".274","11.0",".645",".624","7.0","10.7",".657","2.7","8.8","11.5","6.5","1.2","1.1","3.4","2.9","30.4",""
"Giannis Antetokounmpo","MIL","2022-23","28","MIL","NBA","PF","63","63","32.1","11.2","20.3",".553","0.7","2.7",".275","10.5",".596",".572","7.9","12.3",".645","2.2","9.6","11.8","5.7","0.8","0.8","3.9","3.1","31.1",""
"MarJon Beauchamp","3TM","2024-25","24","3TM","NBA","SF","35","0","4.5","0.8","1.9",".415","0.3","0.8",".345","0.5",".472",".492","0.4","0.6",".750","0.3","0.9","1.3","0.3","0.1","0.0","0.4","0.4","2.3",""
"MarJon Beauchamp","3TM","2023-24","23","MIL","NBA","SF","48","1","12.7","1.7","3.5",".488","0.6","1.6",".400","1.1",".560",".578","0.4","0.6",".679","0.5","1.6","2.1","0.6","0.3","0.1","0.6","1.1","4.4",""
"MarJon Beauchamp","3TM","2022-23","22","MIL","NBA","SF","52","11","13.5","1.8","4.7",".395","0.9","2.7",".331","0.9",".485",".492","0.5","0.7",".730","0.7","1.5","2.2","0.7","0.4","0.1","0.9","1.4","5.1",""
"Jamaree Bouyea","MIL","2024-25","25","MIL","NBA","PG","5","1","12.4","1.2","2.4",".500","0.2","1.0",".200","1.0",".714",".542","0.8","1.2",".667","0.2","0.8","1.0","2.0","0.8","0.4","1.6","0.4","3.4",""
"Jamaree Bouyea","MIL","2023-24","24","2TM","NBA","PG","9","0","10.6","1.1","3.1",".357","0.1","1.0",".111","1.0",".474",".375","0.0","0.0","","0.3","1.8","2.1","1.2","0.1","0.0","1.0","1.1","2.3",""
"Jamaree Bouyea","MIL","2022-23","23","2TM","NBA","PG","5","0","14.2","1.2","2.8",".429","0.4","1.2",".333","0.8",".500",".500","0.2","0.4",".500","0.2","1.0","1.2","0.8","0.8","0.4","0.8","1.2","3.0",""
"Pat Connaughton","MIL","2024-25","32","MIL","NBA","SG","41","1","14.7","2.0","4.3",".469","0.6","2.0",".321","1.4",".594",".542","0.6","0.8",".774","0.5","2.2","2.7","1.7","0.2","0.3","0.6","1.1","5.3",""
